naam,uri_naam,uri_amco,amco,cbs_code,geonames,startjaar,eindjaar,provincie
Westkerke,http://www.gemeentegeschiedenis.nl/gemeentenaam/Westkerke,http://www.gemeentegeschiedenis.nl/amco/10889,10889,,0,oudsher,1816,Zeeland
West-Souburg,http://www.gemeentegeschiedenis.nl/gemeentenaam/West-Souburg,http://www.gemeentegeschiedenis.nl/amco/10500,10500,1395,0,oudsher,1835,Zeeland
Wissekerke [ZBev],http://www.gemeentegeschiedenis.nl/gemeentenaam/Wissekerke_ZBev,http://www.gemeentegeschiedenis.nl/amco/11436,11436,,0,oudsher,1816,Zeeland
Wissenkerke [NBev],http://www.gemeentegeschiedenis.nl/gemeentenaam/Wissenkerke_NBev,http://www.gemeentegeschiedenis.nl/amco/10243,10243,"0727 (Wissenkerke), 1253 (Wissekerke)",0,oudsher,1995,Zeeland
Wolphaartsdijk,http://www.gemeentegeschiedenis.nl/gemeentenaam/Wolphaartsdijk,http://www.gemeentegeschiedenis.nl/amco/10543,10543,728,0,oudsher,1970,Zeeland
Yerseke,http://www.gemeentegeschiedenis.nl/gemeentenaam/Yerseke,http://www.gemeentegeschiedenis.nl/amco/11247,11247,729,0,oudsher,1970,Zeeland
Zaamslag,http://www.gemeentegeschiedenis.nl/gemeentenaam/Zaamslag,http://www.gemeentegeschiedenis.nl/amco/11173,11173,731,0,oudsher,1970,Zeeland
Zierikzee,http://www.gemeentegeschiedenis.nl/gemeentenaam/Zierikzee,http://www.gemeentegeschiedenis.nl/amco/10843,10843,732,0,oudsher,1997,Zeeland
Zonnemaire,http://www.gemeentegeschiedenis.nl/gemeentenaam/Zonnemaire,http://www.gemeentegeschiedenis.nl/amco/10040,10040,1236,0,oudsher,1961,Zeeland
Zoutelande,http://www.gemeentegeschiedenis.nl/gemeentenaam/Zoutelande,http://www.gemeentegeschiedenis.nl/amco/10779,10779,1237,0,oudsher,1966,Zeeland
Zuiddorpe,http://www.gemeentegeschiedenis.nl/gemeentenaam/Zuiddorpe,http://www.gemeentegeschiedenis.nl/amco/11087,11087,734,0,oudsher,1970,Zeeland
Zuidzande,http://www.gemeentegeschiedenis.nl/gemeentenaam/Zuidzande,http://www.gemeentegeschiedenis.nl/amco/10437,10437,735,0,oudsher,1970,Zeeland
